5.385447, 5.501438, 6.732626, 9.169795, 0.475837, 5.761761, 2.468020, 71486.000000, 447470.000000, 5695320.550000, 14854846.000000, 15236892.000000
6.989924, 7.133166, 8.027075, 10.702911, 0.483449, 5.761761, 2.503995, 74429.000000, 492679.000000, 6989798.016667, 14983476.000000, 15365424.000000
7.608683, 7.806614, 8.345054, 11.017039, 0.483449, 6.335711, 2.560493, 71209.000000, 507842.000000, 7589085.283333, 15121146.000000, 15502982.000000
16.288966, 16.839056, 13.249461, 16.161009, 0.483449, 10.777165, 2.887608, 73115.000000, 890629.000000, 17459965.750000, 15334168.000000, 15730547.000000
7.155493, 7.275139, 7.986970, 10.578065, 0.438066, 10.777165, 2.895138, 73740.000000, 495173.000000, 7010763.016667, 15466441.000000, 15860111.000000
5.994086, 6.166645, 6.756334, 9.196464, 0.421463, 10.777165, 2.795390, 72888.000000, 532992.000000, 7414999.800000, 15599276.000000, 16019217.000000
11.931701, 12.193051, 10.473965, 13.750085, 0.505315, 10.777165, 2.797221, 71123.000000, 639027.000000, 10780201.650000, 15807078.000000, 16206483.000000
5.889653, 6.022421, 7.279196, 9.815713, 0.552199, 10.777165, 2.748857, 71207.000000, 455857.000000, 6034888.250000, 15924513.000000, 16327826.000000
6.963648, 7.195584, 7.489253, 10.173475, 0.473827, 10.777165, 2.673760, 69660.000000, 520727.000000, 7466308.300000, 16071348.000000, 16485152.000000
7.767646, 7.981736, 7.704426, 10.326719, 0.478316, 10.137872, 2.603370, 71101.000000, 579378.000000, 8408065.083333, 16235399.000000, 16670307.000000
24.393972, 24.967612, 13.629095, 15.862823, 0.700406, 9.973343, 2.725380, 68920.000000, 1350634.000000, 23800900.733333, 16537582.000000, 16954115.000000
9.320566, 10.200270, 8.931784, 12.538201, 0.699588, 8.975629, 2.708073, 74181.000000, 692992.000000, 11825796.466667, 16723528.000000, 17163849.000000
7.265356, 6.796968, 7.928563, 9.846108, 0.621427, 8.597285, 2.733089, 68148.000000, 421185.000000, 5262962.716667, 16849468.000000, 17276720.000000
4.607633, 4.701115, 6.166126, 8.359581, 0.551635, 8.216349, 2.676387, 68472.000000, 405031.000000, 4949077.433333, 16946266.000000, 17383641.000000
7.355071, 7.518342, 8.299871, 11.048928, 0.389942, 8.216349, 2.665540, 69949.000000, 480345.000000, 7108889.566667, 17083280.000000, 17513195.000000
4.545780, 4.648698, 6.139739, 8.359334, 0.456645, 8.216349, 2.618509, 69256.000000, 384397.000000, 4546751.266667, 17177396.000000, 17609255.000000
6.361122, 6.566005, 7.425931, 10.077215, 0.478784, 8.216349, 2.601098, 71792.000000, 481744.000000, 6843258.066667, 17299767.000000, 17738612.000000
15.780620, 16.189070, 11.155582, 14.265450, 0.432364, 8.151848, 2.613857, 73061.000000, 929165.000000, 15997259.950000, 17567171.000000, 18009825.000000
12.611146, 12.928375, 11.107986, 14.460517, 0.596225, 7.089619, 2.737457, 71955.000000, 720388.000000, 12916473.366667, 17773759.000000, 18220764.000000
12.536516, 12.944756, 11.322235, 14.764906, 0.507617, 9.303424, 2.837350, 66710.000000, 723994.000000, 13312639.266667, 17972219.000000, 18429527.000000
7.204912, 7.415295, 7.647757, 10.339201, 0.469021, 8.596031, 2.781611, 68983.000000, 527399.000000, 7634560.233333, 18122095.000000, 18589504.000000
5.398584, 5.519348, 6.678515, 9.041994, 0.469021, 8.596031, 2.725475, 68483.000000, 400009.000000, 5025401.933333, 18231786.000000, 18692986.000000
5.953575, 6.209892, 6.948815, 9.615118, 0.466502, 8.105022, 2.656371, 71403.000000, 524207.000000, 7463503.350000, 18356222.000000, 18849547.000000
6.467703, 6.399474, 7.343992, 9.709832, 0.466502, 8.105022, 2.612377, 71861.000000, 412575.000000, 5072795.733333, 18483305.000000, 18950267.000000
4.426757, 4.482988, 6.591237, 8.811994, 0.522843, 8.105022, 2.592045, 69561.000000, 371343.000000, 4341582.183333, 18565703.000000, 19032327.000000
8.891979, 9.214733, 9.221637, 12.065190, 0.478687, 8.105022, 2.645478, 69811.000000, 596943.000000, 9904238.483333, 18716891.000000, 19200491.000000
8.642507, 8.856131, 8.794780, 11.722248, 0.478687, 8.105022, 2.681401, 67391.000000, 533405.000000, 8436277.650000, 18878251.000000, 19354969.000000
6.878226, 6.967111, 7.205857, 9.725251, 0.454722, 8.105022, 2.625609, 72244.000000, 507266.000000, 6852910.750000, 19030127.000000, 19509622.000000
6.097635, 7.070448, 7.117021, 10.582832, 0.478687, 7.499989, 2.586551, 65493.000000, 675247.000000, 12442490.750000, 19156356.000000, 19707559.000000
11.304098, 10.840236, 10.144203, 12.677984, 0.547428, 8.315872, 2.726474, 69875.000000, 477664.000000, 6533331.133333, 19339633.000000, 19847861.000000
7.828152, 8.056717, 8.289398, 11.102038, 0.536651, 8.315872, 2.747655, 67386.000000, 481748.000000, 7099602.016667, 19488812.000000, 19982885.000000
4.751121, 4.764243, 6.088936, 8.221266, 0.455506, 8.315872, 2.689498, 67773.000000, 397528.000000, 4745616.483333, 19590475.000000, 20089522.000000
7.253362, 7.394374, 7.406411, 9.936123, 0.529412, 8.315872, 2.612494, 69158.000000, 525929.000000, 7362826.633333, 19748302.000000, 20251832.000000
5.719526, 5.885512, 6.990560, 9.453578, 0.495962, 7.687295, 2.573445, 68464.000000, 470594.000000, 6411907.266667, 19864819.000000, 20386268.000000
